Date,spot,vol,rate
7/8/2020,316.18,23.0229,0.101396233
7/9/2020,314.38,24.1864,0.093790777
7/10/2020,317.59,22.4688,0.093791746
7/13/2020,314.84,26.1474,0.106467046
7/14/2020,318.92,23.727,0.103931621
7/15/2020,321.85,22.8047,0.111536652
7/16/2020,320.79,21.4769,0.103931032
7/17/2020,321.72,20.696,0.101397082
7/20/2020,324.32,19.7885,0.101396799
7/21/2020,325.01,20.3447,0.078580938
7/22/2020,326.86,19.186,0.081115782
7/23/2020,322.96,20.6465,0.076045617
7/24/2020,320.88,20.7298,0.078581281
7/27/2020,323.22,20.119,0.08872129
7/28/2020,321.17,20.9116,0.086186029
7/29/2020,325.12,19.2807,0.083650798
7/30/2020,323.96,21.9442,0.073510639
7/31/2020,326.52,19.3474,0.081116319
8/3/2020,328.79,19.8083,0.083651185
8/4/2020,330.06,19.3976,0.078580938
8/5/2020,332.11,18.3391,0.070975803
8/6/2020,334.33,17.3937,0.070975669
8/7/2020,334.57,17.1403,0.073511228
8/10/2020,335.57,17.2434,0.076046094
8/11/2020,332.8,19.5026,0.065905988
8/12/2020,337.44,17.43,0.068440832
8/13/2020,336.83,17.2739,0.070975669
8/14/2020,336.84,16.4492,0.076046251
8/17/2020,337.91,16.5055,0.08111614
8/18/2020,338.64,16.6691,0.07351093
8/19/2020,337.23,17.0018,0.058301032
8/20/2020,338.28,16.7042,0.060835868
8/21/2020,339.48,16.1598,0.07097622
8/24/2020,342.92,16.1932,0.068441086
8/25/2020,344.12,16.2158,0.07097594
8/26/2020,347.57,17.3113,0.065905869
8/27/2020,348.33,17.8855,0.076045617
8/28/2020,350.58,16.8006,0.073511228
8/31/2020,349.31,19.0688,0.08111614
9/1/2020,352.6,19.1978,0.086186029
9/2/2020,357.7,20.0709,0.088720858
9/3/2020,345.39,24.5592,0.083650604
9/4/2020,342.57,22.9183,0.08618623
9/8/2020,333.21,25.4309,0.083650991
9/9/2020,339.79,23.593,0.081115782
9/10/2020,333.89,25.1736,0.086185619
9/11/2020,334.06,23.0979,0.083651371
9/14/2020,338.46,21.2523,0.08618623
9/15/2020,340.17,20.8078,0.081115961
9/16/2020,338.82,21.4864,0.076045774
9/17/2020,335.84,21.8938,0.068440706
9/18/2020,330.65,22.1142,0.06844122
9/21/2020,326.97,23.6809,0.073511079
9/22/2020,330.3,23.337,0.068440959
9/23/2020,322.64,25.1903,0.070975803
9/24/2020,323.5,24.5551,0.068440706
9/25/2020,328.73,22.4002,0.06844122
9/28/2020,334.19,22.3864,0.070976079
9/29/2020,332.37,22.71,0.063371025
9/30/2020,334.89,21.5591,0.065905869
10/1/2020,337.04,23.1333,0.070975669
10/2/2020,333.84,23.4728,0.081116319
10/5/2020,339.76,25.2036,0.08111614
10/6/2020,334.93,27.7692,0.078580938
10/7/2020,340.76,24.9244,0.081115782
10/8/2020,343.78,23.1099,0.083650604
10/9/2020,346.85,21.6415,0.08618623
10/12/2020,352.43,21.5166,0.086186253
10/13/2020,350.13,22.4905,0.086186029
10/14/2020,347.93,23.0907,0.086185828
10/15/2020,347.5,23.1883,0.070975669
10/16/2020,347.29,22.7698,0.083651371
10/19/2020,342.01,25.53,0.083651185
10/20/2020,343.38,26.0073,0.07351093
10/21/2020,342.73,25.6505,0.070975803
10/22/2020,344.61,24.6854,0.070975669
10/23/2020,345.78,23.5184,0.07097622
10/26/2020,339.39,28.6446,0.070976079
10/27/2020,338.22,28.9273,0.063371025
10/28/2020,326.66,35.3607,0.060835969
10/29/2020,329.98,31.6885,0.076045617
10/30/2020,326.54,32.9475,0.076046251
11/2/2020,330.2,31.4668,0.08111614
11/3/2020,336.03,31.0771,0.078580938
11/4/2020,343.54,24.8906,0.073510781
11/5/2020,350.24,22.7643,0.076045617
11/6/2020,350.16,20.7258,0.073511228
11/9/2020,354.56,21.2801,0.08618623
11/10/2020,354.04,20.1295,0.081115782
11/11/2020,356.67,19.45,0.081115797
11/12/2020,353.21,19.9876,0.081115603
11/13/2020,358.1,18.5333,0.078581281
11/16/2020,362.57,18.2137,0.08111614
11/17/2020,360.62,18.5268,0.070975944
11/18/2020,356.28,19.3529,0.058301032
11/19/2020,357.78,18.2123,0.045626428
11/20/2020,355.33,19.3354,0.058301311
11/23/2020,357.46,17.9914,0.065906107
11/24/2020,363.22,17.0486,0.060836069
11/25/2020,362.66,16.6229,0.05576602
11/27/2020,363.67,16.4168,0.073511228
11/30/2020,362.06,16.126,0.076046094
12/1/2020,366.02,17.072,0.063371025
12/2/2020,366.79,16.6469,0.063370913
12/3/2020,366.69,16.2828,0.06590575
12/4/2020,369.85,14.9928,0.06844122
12/7/2020,369.09,17.5543,0.070976079
12/8/2020,370.17,16.7102,0.063371025
12/9/2020,366.85,17.9741,0.063370913
12/10/2020,366.73,17.8071,0.058300938
12/11/2020,366.3,18.3243,0.063371249
12/14/2020,364.66,19.9706,0.065906107
12/15/2020,369.59,17.8485,0.065905988
12/16/2020,370.17,17.2602,0.070975803
12/17/2020,372.24,16.4363,0.070975669
12/18/2020,369.18,16.4546,0.06844122
12/21/2020,367.86,19.488,0.070976079
12/22/2020,367.24,19.1841,0.060836069
12/23/2020,367.57,18.3044,0.070975803
12/24/2020,369,16.6584,0.073510192
12/28/2020,372.17,16.6618,0.083651185
12/29/2020,371.46,18.1854,0.081115961
12/30/2020,371.99,17.4599,0.035487007
12/31/2020,373.88,17.7722,0.03041723
1/4/2021,368.79,21.2264,0.073511079
1/5/2021,371.33,19.9937,0.07351093
1/6/2021,373.55,19.7464,0.078580774
1/7/2021,379.1,17.1371,0.073510639
1/8/2021,381.26,17.0045,0.076046251
1/11/2021,378.69,19.4393,0.070976079
1/12/2021,378.77,18.7186,0.07351093
1/13/2021,379.79,17.7162,0.073510781
1/14/2021,378.46,18.0501,0.068440706
1/15/2021,375.7,18.4563,0.068441086
1/19/2021,378.65,18.2717,0.065905988
1/20/2021,383.89,16.9488,0.065905869
1/21/2021,384.24,16.4529,0.048161309
1/22/2021,382.88,16.8088,0.060836274
1/25/2021,384.39,17.9227,0.065906107
1/26/2021,383.79,19.1246,0.045626543
1/27/2021,374.41,27.965,0.03295216
1/28/2021,377.63,22.9878,0.022812858
1/29/2021,370.07,26.2548,0.045626655
2/1/2021,376.23,23.0106,0.043091703
2/2/2021,381.55,19.4057,0.030417353
2/3/2021,381.85,18.6863,0.02027807
2/4/2021,386.19,16.6367,0.012673721
2/5/2021,387.71,16.1798,0.010138973
2/8/2021,390.51,16.0059,0.030417377
2/9/2021,390.25,16.2739,0.0253477
2/10/2021,390.08,16.8057,0.030417327
2/11/2021,390.71,16.2979,0.020278059
2/12/2021,392.64,15.4132,0.020278092
2/16/2021,392.3,16.3326,0.030417353
2/17/2021,392.39,16.1076,0.025347682
2/18/2021,390.72,17.0241,0.010138961
2/19/2021,390.03,17.2728,0.01267374
2/22/2021,387.03,17.8518,0.020278092
2/23/2021,387.5,17.7182,0.017743289
2/24/2021,391.77,16.4811,0.02027807
2/25/2021,382.33,22.7339,0.020278059
2/26/2021,380.36,22.2261,0.015208518
3/1/2021,389.58,17.4423,0.032952219
3/2/2021,386.54,18.3306,0.035487045
3/3/2021,381.42,20.7302,0.03295216
3/4/2021,376.7,22.3611,0.027882477
3/5/2021,383.63,18.7014,0.027882412
3/8/2021,381.72,20.3111,0.027882541
3/9/2021,387.17,18.9645,0.020278081
3/10/2021,389.58,17.7359,0.022812871
3/11/2021,393.53,16.4915,0.015208492
3/12/2021,394.06,15.4631,0.01013897
3/15/2021,396.41,15.346,0.005069463
3/16/2021,395.91,16.0418,0.005069463
3/17/2021,397.26,14.6765,-0.002534718
3/18/2021,391.48,16.152,-0.007604127
3/19/2021,389.48,16.1122,-0.007604121
3/22/2021,392.59,14.6148,-0.002534717
3/23/2021,389.5,16.0168,0.005069463
3/24/2021,387.52,16.261,0.002534727
3/25/2021,389.7,15.6149,0.002534727
3/26/2021,395.98,14.03,0.002534727
3/29/2021,395.78,15.9471,0.002534727
3/30/2021,394.73,15.2713,-0.005069424
3/31/2021,396.33,15.292,-0.002534718
4/1/2021,400.61,13.4866,0.007604202
4/5/2021,406.36,13.9105,0.01013897
4/6/2021,406.12,14.1431,0.00760421
4/7/2021,406.59,13.39,0.005069462
4/8/2021,408.52,13.5197,0.002534727
4/9/2021,411.49,13.0153,0.005069464
4/12/2021,411.64,13.4048,0.002534727
4/13/2021,412.86,13.335,0.005069463
4/14/2021,411.45,13.6359,0.005069462
4/15/2021,415.87,12.9336,-0.002534718
4/16/2021,417.26,12.7617,0.002534727
4/19/2021,415.21,13.8929,0.002534727
4/20/2021,412.17,15.7765,0.002534727
4/21/2021,416.07,14.6663,-0.005069425
4/22/2021,412.27,15.393,-0.005069426
4/23/2021,416.74,13.7163,0.002534727
4/26/2021,417.61,14.0435,0.005069463
4/27/2021,417.52,14.1348,-0.002534717
4/28/2021,417.4,14.0742,-0.002534718
4/29/2021,420.06,14.0237,-0.005069426
4/30/2021,417.3,14.5818,-0.002534717
<<<<<<< HEAD,,,
5/3/2021,418.2,14.3334,-0.002534717
5/4/2021,415.62,15.5068,-0.005069424
5/5/2021,415.75,15.1828,0.002534727
5/6/2021,419.07,13.9879,-0.002534718
5/7/2021,422.12,12.4203,0.002534727
5/10/2021,417.94,15.2861,0.002534727
5/11/2021,414.21,17.4778,-0.002534717
5/12/2021,405.41,22.057,-0.005069425
5/13/2021,410.28,18.6263,-0.002534718
5/14/2021,416.58,14.8045,-0.002534717
5/17/2021,415.52,15.5911,-0.002534717
5/18/2021,411.94,16.87,-0.005069424
5/19/2021,410.86,16.714,-0.007604126
5/20/2021,415.28,15.3569,-0.002534718
5/21/2021,414.94,15.3699,-0.005069423
5/24/2021,419.17,13.4525,-0.007604123
5/25/2021,418.24,14.0644,-0.002534717
5/26/2021,419.07,12.8669,-0.007604126
5/27/2021,419.29,11.9246,-0.005069426
5/28/2021,420.04,11.8214,-0.007604123
6/1/2021,419.67,13.1692,-0.002534717
6/2/2021,420.33,12.8378,-0.002534718
6/3/2021,418.77,13.3494,-0.002534718
6/4/2021,422.6,11.8074,-0.007604121
6/7/2021,422.19,11.5815,-0.005069423
6/8/2021,422.28,12.1911,-0.005069424
6/9/2021,421.65,12.9756,-0.005069425
6/10/2021,423.61,11.0309,-0.005069426
6/11/2021,424.31,10.5808,-0.002534717
6/14/2021,425.26,11.324,0.005069463
6/15/2021,424.48,11.7756,0.010138966
6/16/2021,422.11,12.8856,0.025347682
6/17/2021,421.97,12.3148,0.03295213
6/18/2021,414.92,15.2607,0.030417403
6/21/2021,420.86,12.6817,0.032952219
6/22/2021,423.11,11.7605,0.035487045
6/23/2021,422.6,11.6986,0.040556725
6/24/2021,425.1,10.9987,0.045626428
6/25/2021,426.61,10.3613,0.040556863
6/28/2021,427.47,10.945,0.043091703
6/29/2021,427.7,11.212,0.030417353
6/30/2021,428.06,10.801,0.038021866
7/1/2021,430.43,10.8727,0.038021825
7/2/2021,433.72,10.2874,0.043091703
7/6/2021,432.93,11.5278,0.045626543
7/7/2021,434.46,11.7445,0.045626484
7/8/2021,430.92,13.0843,0.04309155
7/9/2021,435.52,11.199,0.040556863
7/12/2021,437.08,11.6351,0.043091703
7/13/2021,435.59,12.75,0.035487045
7/14/2021,436.24,11.9733,0.040556725
7/15/2021,434.75,12.3526,0.038021825
